plot,range,line,entry,source,rep,environment,id_sample,sample_name,experiment_name,season,variable_name,sampling_identifier,variable_value,date,variable_units,Days_after_planting
8,3,E18610T,2,Wang,1,Early planting date,8_c_ACRE-Biomass_Early_y22_canopy-height_sampling-3,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,55,8/1/2022,cm,62
8,3,E18610T,2,Wang,1,Early planting date,8_d_ACRE-Biomass_Early_y22_canopy-height_sampling-3,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,41,8/1/2022,cm,62
8,3,E18610T,2,Wang,1,Early planting date,8_a_ACRE-Biomass_Early_y22_canopy-height_sampling-4,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,63,8/9/2022,cm,70
8,3,E18610T,2,Wang,1,Early planting date,8_b_ACRE-Biomass_Early_y22_canopy-height_sampling-4,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,69,8/9/2022,cm,70
8,3,E18610T,2,Wang,1,Early planting date,8_c_ACRE-Biomass_Early_y22_canopy-height_sampling-4,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,78,8/9/2022,cm,70
8,3,E18610T,2,Wang,1,Early planting date,8_d_ACRE-Biomass_Early_y22_canopy-height_sampling-4,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,56,8/9/2022,cm,70
8,3,E18610T,2,Wang,1,Early planting date,8_a_ACRE-Biomass_Early_y22_canopy-height_sampling-5,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,73,8/17/2022,cm,78
8,3,E18610T,2,Wang,1,Early planting date,8_b_ACRE-Biomass_Early_y22_canopy-height_sampling-5,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,74,8/17/2022,cm,78
8,3,E18610T,2,Wang,1,Early planting date,8_c_ACRE-Biomass_Early_y22_canopy-height_sampling-5,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,88,8/17/2022,cm,78
8,3,E18610T,2,Wang,1,Early planting date,8_d_ACRE-Biomass_Early_y22_canopy-height_sampling-5,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,89,8/17/2022,cm,78
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_a_ACRE-Biomass_Early_y22_canopy-height_sampling-1,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-1,35.56,7/12/2022,cm,42
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_b_ACRE-Biomass_Early_y22_canopy-height_sampling-1,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-1,25.4,7/12/2022,cm,42
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_a_ACRE-Biomass_Early_y22_canopy-height_sampling-2,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,56,7/25/2022,cm,55
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_b_ACRE-Biomass_Early_y22_canopy-height_sampling-2,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,57,7/25/2022,cm,55
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_c_ACRE-Biomass_Early_y22_canopy-height_sampling-2,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,52,7/25/2022,cm,55
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_d_ACRE-Biomass_Early_y22_canopy-height_sampling-2,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,58,7/25/2022,cm,55
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_a_ACRE-Biomass_Early_y22_canopy-height_sampling-3,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,52,8/1/2022,cm,62
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_b_ACRE-Biomass_Early_y22_canopy-height_sampling-3,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,58,8/1/2022,cm,62
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_c_ACRE-Biomass_Early_y22_canopy-height_sampling-3,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,56,8/1/2022,cm,62
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_d_ACRE-Biomass_Early_y22_canopy-height_sampling-3,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,60,8/1/2022,cm,62
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_a_ACRE-Biomass_Early_y22_canopy-height_sampling-4,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,82,8/9/2022,cm,70
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_b_ACRE-Biomass_Early_y22_canopy-height_sampling-4,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,83,8/9/2022,cm,70
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_c_ACRE-Biomass_Early_y22_canopy-height_sampling-4,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,89,8/9/2022,cm,70
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_d_ACRE-Biomass_Early_y22_canopy-height_sampling-4,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,77,8/9/2022,cm,70
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_a_ACRE-Biomass_Early_y22_canopy-height_sampling-5,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,91,8/17/2022,cm,78
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_b_ACRE-Biomass_Early_y22_canopy-height_sampling-5,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,88,8/17/2022,cm,78
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_c_ACRE-Biomass_Early_y22_canopy-height_sampling-5,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,91,8/17/2022,cm,78
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_d_ACRE-Biomass_Early_y22_canopy-height_sampling-5,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,102,8/17/2022,cm,78
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_a_ACRE-Biomass_Early_y22_canopy-height_sampling-1,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-1,41.91,7/12/2022,cm,42
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_b_ACRE-Biomass_Early_y22_canopy-height_sampling-1,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-1,36.83,7/12/2022,cm,42
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_a_ACRE-Biomass_Early_y22_canopy-height_sampling-2,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,62,7/25/2022,cm,55
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_b_ACRE-Biomass_Early_y22_canopy-height_sampling-2,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,65,7/25/2022,cm,55
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_c_ACRE-Biomass_Early_y22_canopy-height_sampling-2,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,63,7/25/2022,cm,55
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_d_ACRE-Biomass_Early_y22_canopy-height_sampling-2,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,58,7/25/2022,cm,55
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_a_ACRE-Biomass_Early_y22_canopy-height_sampling-3,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,73,8/1/2022,cm,62
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_b_ACRE-Biomass_Early_y22_canopy-height_sampling-3,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,73,8/1/2022,cm,62
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_c_ACRE-Biomass_Early_y22_canopy-height_sampling-3,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,64,8/1/2022,cm,62
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_d_ACRE-Biomass_Early_y22_canopy-height_sampling-3,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,70,8/1/2022,cm,62
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_a_ACRE-Biomass_Early_y22_canopy-height_sampling-4,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,93,8/9/2022,cm,70
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_b_ACRE-Biomass_Early_y22_canopy-height_sampling-4,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,93,8/9/2022,cm,70
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_c_ACRE-Biomass_Early_y22_canopy-height_sampling-4,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,95,8/9/2022,cm,70
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_d_ACRE-Biomass_Early_y22_canopy-height_sampling-4,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,95,8/9/2022,cm,70
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_a_ACRE-Biomass_Early_y22_canopy-height_sampling-5,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,102,8/17/2022,cm,78
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_b_ACRE-Biomass_Early_y22_canopy-height_sampling-5,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,106,8/17/2022,cm,78
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_c_ACRE-Biomass_Early_y22_canopy-height_sampling-5,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,97,8/17/2022,cm,78
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_d_ACRE-Biomass_Early_y22_canopy-height_sampling-5,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,110,8/17/2022,cm,78
11,3,HM17-02244,13,Leah,1,Early planting date,11_a_ACRE-Biomass_Early_y22_canopy-height_sampling-1,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-1,30.48,7/12/2022,cm,42
11,3,HM17-02244,13,Leah,1,Early planting date,11_b_ACRE-Biomass_Early_y22_canopy-height_sampling-1,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-1,24.13,7/12/2022,cm,42
11,3,HM17-02244,13,Leah,1,Early planting date,11_a_ACRE-Biomass_Early_y22_canopy-height_sampling-2,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,70,7/25/2022,cm,55
11,3,HM17-02244,13,Leah,1,Early planting date,11_b_ACRE-Biomass_Early_y22_canopy-height_sampling-2,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,56,7/25/2022,cm,55
11,3,HM17-02244,13,Leah,1,Early planting date,11_c_ACRE-Biomass_Early_y22_canopy-height_sampling-2,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,68,7/25/2022,cm,55
11,3,HM17-02244,13,Leah,1,Early planting date,11_d_ACRE-Biomass_Early_y22_canopy-height_sampling-2,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,72,7/25/2022,cm,55
11,3,HM17-02244,13,Leah,1,Early planting date,11_a_ACRE-Biomass_Early_y22_canopy-height_sampling-3,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,63,8/1/2022,cm,62
11,3,HM17-02244,13,Leah,1,Early planting date,11_b_ACRE-Biomass_Early_y22_canopy-height_sampling-3,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,60,8/1/2022,cm,62
11,3,HM17-02244,13,Leah,1,Early planting date,11_c_ACRE-Biomass_Early_y22_canopy-height_sampling-3,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,62,8/1/2022,cm,62
11,3,HM17-02244,13,Leah,1,Early planting date,11_d_ACRE-Biomass_Early_y22_canopy-height_sampling-3,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,64,8/1/2022,cm,62
11,3,HM17-02244,13,Leah,1,Early planting date,11_a_ACRE-Biomass_Early_y22_canopy-height_sampling-4,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,90,8/9/2022,cm,70
11,3,HM17-02244,13,Leah,1,Early planting date,11_b_ACRE-Biomass_Early_y22_canopy-height_sampling-4,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,95,8/9/2022,cm,70
11,3,HM17-02244,13,Leah,1,Early planting date,11_c_ACRE-Biomass_Early_y22_canopy-height_sampling-4,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,94,8/9/2022,cm,70
11,3,HM17-02244,13,Leah,1,Early planting date,11_d_ACRE-Biomass_Early_y22_canopy-height_sampling-4,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,93,8/9/2022,cm,70
11,3,HM17-02244,13,Leah,1,Early planting date,11_a_ACRE-Biomass_Early_y22_canopy-height_sampling-5,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,103,8/17/2022,cm,78
11,3,HM17-02244,13,Leah,1,Early planting date,11_b_ACRE-Biomass_Early_y22_canopy-height_sampling-5,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,101,8/17/2022,cm,78
11,3,HM17-02244,13,Leah,1,Early planting date,11_c_ACRE-Biomass_Early_y22_canopy-height_sampling-5,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,106,8/17/2022,cm,78
11,3,HM17-02244,13,Leah,1,Early planting date,11_d_ACRE-Biomass_Early_y22_canopy-height_sampling-5,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,96,8/17/2022,cm,78
12,3,CR16-0042,15,Rainey,1,Early planting date,12_a_ACRE-Biomass_Early_y22_canopy-height_sampling-1,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-1,17.78,7/12/2022,cm,42
12,3,CR16-0042,15,Rainey,1,Early planting date,12_b_ACRE-Biomass_Early_y22_canopy-height_sampling-1,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-1,20.32,7/12/2022,cm,42
12,3,CR16-0042,15,Rainey,1,Early planting date,12_a_ACRE-Biomass_Early_y22_canopy-height_sampling-2,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,36,7/25/2022,cm,55
12,3,CR16-0042,15,Rainey,1,Early planting date,12_b_ACRE-Biomass_Early_y22_canopy-height_sampling-2,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,35,7/25/2022,cm,55
12,3,CR16-0042,15,Rainey,1,Early planting date,12_c_ACRE-Biomass_Early_y22_canopy-height_sampling-2,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,52,7/25/2022,cm,55
12,3,CR16-0042,15,Rainey,1,Early planting date,12_d_ACRE-Biomass_Early_y22_canopy-height_sampling-2,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,50,7/25/2022,cm,55
12,3,CR16-0042,15,Rainey,1,Early planting date,12_a_ACRE-Biomass_Early_y22_canopy-height_sampling-3,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,52,8/1/2022,cm,62
12,3,CR16-0042,15,Rainey,1,Early planting date,12_b_ACRE-Biomass_Early_y22_canopy-height_sampling-3,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,57,8/1/2022,cm,62
12,3,CR16-0042,15,Rainey,1,Early planting date,12_c_ACRE-Biomass_Early_y22_canopy-height_sampling-3,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,43,8/1/2022,cm,62
12,3,CR16-0042,15,Rainey,1,Early planting date,12_d_ACRE-Biomass_Early_y22_canopy-height_sampling-3,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,61,8/1/2022,cm,62
12,3,CR16-0042,15,Rainey,1,Early planting date,12_a_ACRE-Biomass_Early_y22_canopy-height_sampling-4,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,65,8/9/2022,cm,70
12,3,CR16-0042,15,Rainey,1,Early planting date,12_b_ACRE-Biomass_Early_y22_canopy-height_sampling-4,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,59,8/9/2022,cm,70
12,3,CR16-0042,15,Rainey,1,Early planting date,12_c_ACRE-Biomass_Early_y22_canopy-height_sampling-4,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,78,8/9/2022,cm,70
12,3,CR16-0042,15,Rainey,1,Early planting date,12_d_ACRE-Biomass_Early_y22_canopy-height_sampling-4,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,77,8/9/2022,cm,70
12,3,CR16-0042,15,Rainey,1,Early planting date,12_a_ACRE-Biomass_Early_y22_canopy-height_sampling-5,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,93,8/17/2022,cm,78
12,3,CR16-0042,15,Rainey,1,Early planting date,12_b_ACRE-Biomass_Early_y22_canopy-height_sampling-5,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,85,8/17/2022,cm,78
12,3,CR16-0042,15,Rainey,1,Early planting date,12_c_ACRE-Biomass_Early_y22_canopy-height_sampling-5,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,91,8/17/2022,cm,78
12,3,CR16-0042,15,Rainey,1,Early planting date,12_d_ACRE-Biomass_Early_y22_canopy-height_sampling-5,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,78,8/17/2022,cm,78
13,4,LD00-2817,23,Checks,1,Early planting date,13_a_ACRE-Biomass_Early_y22_canopy-height_sampling-1,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-1,29.21,7/12/2022,cm,42
13,4,LD00-2817,23,Checks,1,Early planting date,13_b_ACRE-Biomass_Early_y22_canopy-height_sampling-1,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-1,27.94,7/12/2022,cm,42
13,4,LD00-2817,23,Checks,1,Early planting date,13_a_ACRE-Biomass_Early_y22_canopy-height_sampling-2,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,46,7/25/2022,cm,55
13,4,LD00-2817,23,Checks,1,Early planting date,13_b_ACRE-Biomass_Early_y22_canopy-height_sampling-2,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,44,7/25/2022,cm,55
13,4,LD00-2817,23,Checks,1,Early planting date,13_c_ACRE-Biomass_Early_y22_canopy-height_sampling-2,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,41,7/25/2022,cm,55
13,4,LD00-2817,23,Checks,1,Early planting date,13_d_ACRE-Biomass_Early_y22_canopy-height_sampling-2,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,46,7/25/2022,cm,55
13,4,LD00-2817,23,Checks,1,Early planting date,13_a_ACRE-Biomass_Early_y22_canopy-height_sampling-3,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,54,8/1/2022,cm,62
13,4,LD00-2817,23,Checks,1,Early planting date,13_b_ACRE-Biomass_Early_y22_canopy-height_sampling-3,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,44,8/1/2022,cm,62
13,4,LD00-2817,23,Checks,1,Early planting date,13_c_ACRE-Biomass_Early_y22_canopy-height_sampling-3,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,57,8/1/2022,cm,62
13,4,LD00-2817,23,Checks,1,Early planting date,13_d_ACRE-Biomass_Early_y22_canopy-height_sampling-3,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,52,8/1/2022,cm,62
13,4,LD00-2817,23,Checks,1,Early planting date,13_a_ACRE-Biomass_Early_y22_canopy-height_sampling-4,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,71,8/9/2022,cm,70
13,4,LD00-2817,23,Checks,1,Early planting date,13_b_ACRE-Biomass_Early_y22_canopy-height_sampling-4,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,70,8/9/2022,cm,70
13,4,LD00-2817,23,Checks,1,Early planting date,13_c_ACRE-Biomass_Early_y22_canopy-height_sampling-4,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,73,8/9/2022,cm,70
13,4,LD00-2817,23,Checks,1,Early planting date,13_d_ACRE-Biomass_Early_y22_canopy-height_sampling-4,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,75,8/9/2022,cm,70
13,4,LD00-2817,23,Checks,1,Early planting date,13_a_ACRE-Biomass_Early_y22_canopy-height_sampling-5,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,81,8/17/2022,cm,78
13,4,LD00-2817,23,Checks,1,Early planting date,13_b_ACRE-Biomass_Early_y22_canopy-height_sampling-5,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,82,8/17/2022,cm,78
13,4,LD00-2817,23,Checks,1,Early planting date,13_c_ACRE-Biomass_Early_y22_canopy-height_sampling-5,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,91,8/17/2022,cm,78
13,4,LD00-2817,23,Checks,1,Early planting date,13_d_ACRE-Biomass_Early_y22_canopy-height_sampling-5,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,89,8/17/2022,cm,78
14,4,LD11-2170,9,Diers,1,Early planting date,14_a_ACRE-Biomass_Early_y22_canopy-height_sampling-1,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-1,35.56,7/12/2022,cm,42
14,4,LD11-2170,9,Diers,1,Early planting date,14_b_ACRE-Biomass_Early_y22_canopy-height_sampling-1,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-1,38.1,7/12/2022,cm,42
14,4,LD11-2170,9,Diers,1,Early planting date,14_a_ACRE-Biomass_Early_y22_canopy-height_sampling-2,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,51,7/25/2022,cm,55
14,4,LD11-2170,9,Diers,1,Early planting date,14_b_ACRE-Biomass_Early_y22_canopy-height_sampling-2,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,52,7/25/2022,cm,55
14,4,LD11-2170,9,Diers,1,Early planting date,14_c_ACRE-Biomass_Early_y22_canopy-height_sampling-2,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,46,7/25/2022,cm,55
14,4,LD11-2170,9,Diers,1,Early planting date,14_d_ACRE-Biomass_Early_y22_canopy-height_sampling-2,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,52,7/25/2022,cm,55
14,4,LD11-2170,9,Diers,1,Early planting date,14_a_ACRE-Biomass_Early_y22_canopy-height_sampling-3,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,59,8/1/2022,cm,62
14,4,LD11-2170,9,Diers,1,Early planting date,14_b_ACRE-Biomass_Early_y22_canopy-height_sampling-3,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,60,8/1/2022,cm,62
14,4,LD11-2170,9,Diers,1,Early planting date,14_c_ACRE-Biomass_Early_y22_canopy-height_sampling-3,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,55,8/1/2022,cm,62
14,4,LD11-2170,9,Diers,1,Early planting date,14_d_ACRE-Biomass_Early_y22_canopy-height_sampling-3,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-3,60,8/1/2022,cm,62
14,4,LD11-2170,9,Diers,1,Early planting date,14_a_ACRE-Biomass_Early_y22_canopy-height_sampling-4,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,75,8/9/2022,cm,70
14,4,LD11-2170,9,Diers,1,Early planting date,14_b_ACRE-Biomass_Early_y22_canopy-height_sampling-4,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,82,8/9/2022,cm,70
14,4,LD11-2170,9,Diers,1,Early planting date,14_c_ACRE-Biomass_Early_y22_canopy-height_sampling-4,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,85,8/9/2022,cm,70
14,4,LD11-2170,9,Diers,1,Early planting date,14_d_ACRE-Biomass_Early_y22_canopy-height_sampling-4,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-4,77,8/9/2022,cm,70
14,4,LD11-2170,9,Diers,1,Early planting date,14_a_ACRE-Biomass_Early_y22_canopy-height_sampling-5,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,88,8/17/2022,cm,78
14,4,LD11-2170,9,Diers,1,Early planting date,14_b_ACRE-Biomass_Early_y22_canopy-height_sampling-5,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,89,8/17/2022,cm,78
14,4,LD11-2170,9,Diers,1,Early planting date,14_c_ACRE-Biomass_Early_y22_canopy-height_sampling-5,c,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,93,8/17/2022,cm,78
14,4,LD11-2170,9,Diers,1,Early planting date,14_d_ACRE-Biomass_Early_y22_canopy-height_sampling-5,d,ACRE Public Biomass,Summer 2022,Canopy height,sampling-5,95,8/17/2022,cm,78
15,4,K18-2961,5,Schapaugh,1,Early planting date,15_a_ACRE-Biomass_Early_y22_canopy-height_sampling-1,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-1,26.67,7/12/2022,cm,42
15,4,K18-2961,5,Schapaugh,1,Early planting date,15_b_ACRE-Biomass_Early_y22_canopy-height_sampling-1,B,ACRE Public Biomass,Summer 2022,Canopy height,sampling-1,25.4,7/12/2022,cm,42
15,4,K18-2961,5,Schapaugh,1,Early planting date,15_a_ACRE-Biomass_Early_y22_canopy-height_sampling-2,A,ACRE Public Biomass,Summer 2022,Canopy height,sampling-2,52,7/25/2022,cm,55
