plot,range,line,entry,source,rep,environment,id_sample,sample_name,experiment_name,sampling_identifier,measurment,season,LAI_FILE,LAI,DATE,TIME,Days_after_planting
14,4,LD11-2170,9,Diers,1,Early,14_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-014B,4.536,8/1/2022,15:40:56,61
14,4,LD11-2170,9,Diers,1,Early,14_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-014A,3.126,8/9/2022,7:56:05,69
14,4,LD11-2170,9,Diers,1,Early,14_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-014B,3.095,8/9/2022,7:56:59,69
14,4,LD11-2170,9,Diers,1,Early,14_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-014A,3.955,8/17/2022,8:09:15,77
14,4,LD11-2170,9,Diers,1,Early,14_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-014B,4.506,8/17/2022,8:09:40,77
15,4,K18-2961,5,Schapaugh,1,Early,15_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-015A,1.129,7/13/2022,8:09:22,42
15,4,K18-2961,5,Schapaugh,1,Early,15_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-015B,1.1,7/13/2022,8:10:00,42
15,4,K18-2961,5,Schapaugh,1,Early,15_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-015A,2.748,7/25/2022,8:11:45,54
15,4,K18-2961,5,Schapaugh,1,Early,15_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-015B,2.421,7/25/2022,8:12:38,54
15,4,K18-2961,5,Schapaugh,1,Early,15_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-015B,5.223,8/1/2022,15:44:30,61
15,4,K18-2961,5,Schapaugh,1,Early,15_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-015A,4.145,8/9/2022,7:57:32,69
15,4,K18-2961,5,Schapaugh,1,Early,15_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-015B,4.116,8/9/2022,7:58:40,69
15,4,K18-2961,5,Schapaugh,1,Early,15_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-015A,5.467,8/17/2022,8:10:10,77
15,4,K18-2961,5,Schapaugh,1,Early,15_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-015B,6.017,8/17/2022,8:10:49,77
16,4,SA17-19056,6,Scaboo,1,Early,16_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-016A,1.656,7/13/2022,8:11:09,42
16,4,SA17-19056,6,Scaboo,1,Early,16_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-016B,0.6643,7/13/2022,8:12:24,42
16,4,SA17-19056,6,Scaboo,1,Early,16_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-016A,1.99,7/25/2022,8:13:14,54
16,4,SA17-19056,6,Scaboo,1,Early,16_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-016B,2.208,7/25/2022,8:13:57,54
16,4,SA17-19056,6,Scaboo,1,Early,16_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-016A,3.849,8/1/2022,15:45:05,61
16,4,SA17-19056,6,Scaboo,1,Early,16_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-016B,4.763,8/1/2022,15:45:48,61
16,4,SA17-19056,6,Scaboo,1,Early,16_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-016A,3.902,8/9/2022,7:59:30,69
16,4,SA17-19056,6,Scaboo,1,Early,16_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-016B,3.982,8/9/2022,7:59:58,69
16,4,SA17-19056,6,Scaboo,1,Early,16_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-016A,5.133,8/17/2022,8:11:21,77
16,4,SA17-19056,6,Scaboo,1,Early,16_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-016B,5.629,8/17/2022,8:11:55,77
17,4,HM17-12161,12,Leah,1,Early,17_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-017A,1.758,7/13/2022,8:13:50,42
17,4,HM17-12161,12,Leah,1,Early,17_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-017B,1.54,7/13/2022,8:14:46,42
17,4,HM17-12161,12,Leah,1,Early,17_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-017A,1.338,7/25/2022,8:14:36,54
17,4,HM17-12161,12,Leah,1,Early,17_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-017B,1.456,7/25/2022,8:15:25,54
17,4,HM17-12161,12,Leah,1,Early,17_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-017A,3.16,8/1/2022,15:46:25,61
17,4,HM17-12161,12,Leah,1,Early,17_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-017B,4.202,8/1/2022,15:47:01,61
17,4,HM17-12161,12,Leah,1,Early,17_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-017A,2.524,8/9/2022,8:00:47,69
17,4,HM17-12161,12,Leah,1,Early,17_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-017B,2.449,8/9/2022,8:01:25,69
17,4,HM17-12161,12,Leah,1,Early,17_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-017A,2.843,8/17/2022,8:12:23,77
17,4,HM17-12161,12,Leah,1,Early,17_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-017B,3.341,8/17/2022,8:12:54,77
18,4,HM17-07029,14,Leah,1,Early,18_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-018A,1.57,7/13/2022,8:15:40,42
18,4,HM17-07029,14,Leah,1,Early,18_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-018B,0.8065,7/13/2022,8:16:34,42
18,4,HM17-07029,14,Leah,1,Early,18_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-018A,1.939,7/25/2022,8:16:16,54
18,4,HM17-07029,14,Leah,1,Early,18_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-018B,1.593,7/25/2022,8:17:11,54
18,4,HM17-07029,14,Leah,1,Early,18_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-018A,5.177,8/1/2022,15:47:40,61
18,4,HM17-07029,14,Leah,1,Early,18_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-018B,4.688,8/1/2022,15:48:25,61
18,4,HM17-07029,14,Leah,1,Early,18_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-018A,4.285,8/9/2022,8:02:58,69
18,4,HM17-07029,14,Leah,1,Early,18_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-018B,3.967,8/9/2022,8:03:34,69
18,4,HM17-07029,14,Leah,1,Early,18_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-018A,5.073,8/17/2022,8:13:22,77
18,4,HM17-07029,14,Leah,1,Early,18_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-018B,5.778,8/17/2022,8:14:32,77
19,5,E19517GT,1,Wang,1,Early,19_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-019A,1.371,7/13/2022,8:17:40,42
19,5,E19517GT,1,Wang,1,Early,19_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-019B,1.218,7/13/2022,8:18:45,42
19,5,E19517GT,1,Wang,1,Early,19_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-019A,1.787,7/25/2022,8:17:49,54
19,5,E19517GT,1,Wang,1,Early,19_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-019B,2.156,7/25/2022,8:18:43,54
19,5,E19517GT,1,Wang,1,Early,19_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-019A,4.47,8/1/2022,15:49:22,61
19,5,E19517GT,1,Wang,1,Early,19_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-019B,4.548,8/1/2022,15:49:52,61
19,5,E19517GT,1,Wang,1,Early,19_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-019A,3.821,8/9/2022,8:04:14,69
19,5,E19517GT,1,Wang,1,Early,19_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-019B,3.926,8/9/2022,8:04:41,69
19,5,E19517GT,1,Wang,1,Early,19_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-019A,3.835,8/17/2022,8:15:11,77
19,5,E19517GT,1,Wang,1,Early,19_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-019B,4.797,8/17/2022,8:15:34,77
20,5,LG15-1913-73,21,Singh,1,Early,20_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-020A,1.586,7/13/2022,8:19:41,42
20,5,LG15-1913-73,21,Singh,1,Early,20_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-020B,1.186,7/13/2022,8:20:14,42
20,5,LG15-1913-73,21,Singh,1,Early,20_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-020A,2.867,7/25/2022,8:19:32,54
20,5,LG15-1913-73,21,Singh,1,Early,20_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-020B,1.859,7/25/2022,8:20:16,54
20,5,LG15-1913-73,21,Singh,1,Early,20_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-020A,3.216,8/1/2022,15:50:23,61
20,5,LG15-1913-73,21,Singh,1,Early,20_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-020B,4.902,8/1/2022,15:51:29,61
20,5,LG15-1913-73,21,Singh,1,Early,20_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-020A,4.091,8/9/2022,8:05:15,69
20,5,LG15-1913-73,21,Singh,1,Early,20_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-020B,4.315,8/9/2022,8:05:52,69
20,5,LG15-1913-73,21,Singh,1,Early,20_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-020A,4.638,8/17/2022,8:16:08,77
20,5,LG15-1913-73,21,Singh,1,Early,20_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-020B,5.196,8/17/2022,8:16:34,77
21,5,CR16-0130,18,Rainey,1,Early,21_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-021A,1.775,7/13/2022,8:20:51,42
21,5,CR16-0130,18,Rainey,1,Early,21_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-021B,1.484,7/13/2022,8:21:23,42
21,5,CR16-0130,18,Rainey,1,Early,21_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-021A,2.127,7/25/2022,8:21:02,54
21,5,CR16-0130,18,Rainey,1,Early,21_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-021B,2.518,7/25/2022,8:22:06,54
21,5,CR16-0130,18,Rainey,1,Early,21_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-021A,5.68,8/1/2022,15:52:24,61
21,5,CR16-0130,18,Rainey,1,Early,21_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-021B,4.951,8/1/2022,15:52:52,61
21,5,CR16-0130,18,Rainey,1,Early,21_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-021A,4.42,8/9/2022,8:06:30,69
21,5,CR16-0130,18,Rainey,1,Early,21_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-021B,4.301,8/9/2022,8:07:42,69
21,5,CR16-0130,18,Rainey,1,Early,21_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-021A,5.93,8/17/2022,8:17:10,77
21,5,CR16-0130,18,Rainey,1,Early,21_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-021B,5.92,8/17/2022,8:17:44,77
22,5,CR17-4112,17,Rainey,1,Early,22_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-022A,1.192,7/13/2022,8:22:01,42
22,5,CR17-4112,17,Rainey,1,Early,22_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-022B,2.315,7/13/2022,8:22:41,42
22,5,CR17-4112,17,Rainey,1,Early,22_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-022A,2.006,7/25/2022,8:22:52,54
22,5,CR17-4112,17,Rainey,1,Early,22_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-022B,3.47,7/25/2022,8:24:04,54
22,5,CR17-4112,17,Rainey,1,Early,22_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-022A,3.856,8/1/2022,15:53:25,61
22,5,CR17-4112,17,Rainey,1,Early,22_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-022B,3.213,8/1/2022,15:54:02,61
22,5,CR17-4112,17,Rainey,1,Early,22_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-022A,3.879,8/9/2022,8:08:12,69
22,5,CR17-4112,17,Rainey,1,Early,22_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-022B,4.085,8/9/2022,8:08:50,69
22,5,CR17-4112,17,Rainey,1,Early,22_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-022A,5.506,8/17/2022,8:18:14,77
22,5,CR17-4112,17,Rainey,1,Early,22_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-022B,5.699,8/17/2022,8:18:54,77
23,5,CR17-3701,16,Rainey,1,Early,23_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-023A,0.4523,7/13/2022,8:23:24,42
23,5,CR17-3701,16,Rainey,1,Early,23_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-023B,1.751,7/13/2022,8:24:08,42
23,5,CR17-3701,16,Rainey,1,Early,23_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-023A,1.565,7/25/2022,8:34:31,54
23,5,CR17-3701,16,Rainey,1,Early,23_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-023B,2.5,7/25/2022,8:35:21,54
23,5,CR17-3701,16,Rainey,1,Early,23_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-023A,3.607,8/1/2022,15:54:58,61
23,5,CR17-3701,16,Rainey,1,Early,23_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-023B,3.487,8/1/2022,15:55:30,61
23,5,CR17-3701,16,Rainey,1,Early,23_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-023A,3.421,8/9/2022,8:09:23,69
23,5,CR17-3701,16,Rainey,1,Early,23_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-023B,4.001,8/9/2022,8:09:56,69
23,5,CR17-3701,16,Rainey,1,Early,23_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-023A,4.331,8/17/2022,8:19:35,77
23,5,CR17-3701,16,Rainey,1,Early,23_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-023B,4.426,8/17/2022,8:20:03,77
24,5,CR16-4386,20,Rainey,1,Early,24_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-024A,1.209,7/13/2022,8:24:49,42
24,5,CR16-4386,20,Rainey,1,Early,24_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-024B,0.8422,7/13/2022,8:25:52,42
24,5,CR16-4386,20,Rainey,1,Early,24_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-024A,1.279,7/25/2022,8:35:57,54
24,5,CR16-4386,20,Rainey,1,Early,24_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-024B,1.894,7/25/2022,8:36:45,54
24,5,CR16-4386,20,Rainey,1,Early,24_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-024A,3.115,8/1/2022,15:56:00,61
24,5,CR16-4386,20,Rainey,1,Early,24_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-024B,2.699,8/1/2022,15:56:40,61
24,5,CR16-4386,20,Rainey,1,Early,24_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-024A,1.147,8/9/2022,8:10:31,69
24,5,CR16-4386,20,Rainey,1,Early,24_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-024B,1.271,8/9/2022,8:11:13,69
24,5,CR16-4386,20,Rainey,1,Early,24_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-024A,1.799,8/17/2022,8:20:37,77
24,5,CR16-4386,20,Rainey,1,Early,24_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-024B,2.326,8/17/2022,8:21:20,77
25,6,LG15-1913-86,22,Singh,1,Early,25_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-025A,2.318,7/13/2022,8:27:29,42
25,6,LG15-1913-86,22,Singh,1,Early,25_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-025B,2.118,7/13/2022,8:28:57,42
25,6,LG15-1913-86,22,Singh,1,Early,25_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-025A,1.645,7/25/2022,8:37:36,54
25,6,LG15-1913-86,22,Singh,1,Early,25_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-025B,2.814,7/25/2022,8:38:14,54
25,6,LG15-1913-86,22,Singh,1,Early,25_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-025A,4.412,8/1/2022,15:58:13,61
25,6,LG15-1913-86,22,Singh,1,Early,25_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-025B,3.617,8/1/2022,15:58:43,61
25,6,LG15-1913-86,22,Singh,1,Early,25_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-025A,3.873,8/9/2022,8:11:48,69
25,6,LG15-1913-86,22,Singh,1,Early,25_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-025B,3.806,8/9/2022,8:12:23,69
25,6,LG15-1913-86,22,Singh,1,Early,25_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-025A,5.198,8/17/2022,8:21:46,77
25,6,LG15-1913-86,22,Singh,1,Early,25_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-025B,4.63,8/17/2022,8:22:33,77
26,6,K18-2961,5,Schapaugh,2,Early,26_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-026A,0.7713,7/13/2022,8:29:58,42
26,6,K18-2961,5,Schapaugh,2,Early,26_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-026B,2.688,7/13/2022,8:31:03,42
26,6,K18-2961,5,Schapaugh,2,Early,26_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-026A,1.778,7/25/2022,8:39:03,54
26,6,K18-2961,5,Schapaugh,2,Early,26_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-026B,2.232,7/25/2022,8:39:38,54
26,6,K18-2961,5,Schapaugh,2,Early,26_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-026A,4.804,8/1/2022,15:59:17,61
26,6,K18-2961,5,Schapaugh,2,Early,26_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-026B,4.915,8/1/2022,15:59:57,61
26,6,K18-2961,5,Schapaugh,2,Early,26_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-026A,5.137,8/9/2022,8:13:15,69
26,6,K18-2961,5,Schapaugh,2,Early,26_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-026B,5.057,8/9/2022,8:14:03,69
26,6,K18-2961,5,Schapaugh,2,Early,26_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-026A,6.571,8/17/2022,8:23:07,77
26,6,K18-2961,5,Schapaugh,2,Early,26_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-026B,7.142,8/17/2022,8:23:50,77
27,6,HM17-12161,12,Leah,2,Early,27_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-027A,1.66,7/13/2022,8:31:59,42
27,6,HM17-12161,12,Leah,2,Early,27_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-027B,0.6427,7/13/2022,8:32:48,42
27,6,HM17-12161,12,Leah,2,Early,27_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-027A,1.392,7/25/2022,8:40:22,54
27,6,HM17-12161,12,Leah,2,Early,27_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-027B,0.8863,7/25/2022,8:40:55,54
27,6,HM17-12161,12,Leah,2,Early,27_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-027A,2.815,8/1/2022,16:00:35,61
27,6,HM17-12161,12,Leah,2,Early,27_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-027B,4.186,8/1/2022,16:02:17,61
27,6,HM17-12161,12,Leah,2,Early,27_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-027A,3.429,8/9/2022,8:15:03,69
27,6,HM17-12161,12,Leah,2,Early,27_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-027A,3.99,8/17/2022,8:24:21,77
27,6,HM17-12161,12,Leah,2,Early,27_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-027B,3.987,8/17/2022,8:24:52,77
